DepCountryCode,ArrCountryCode,2021/07/01,2021/07/02,2021/07/03,2021/07/04,2021/07/05,2021/07/06,2021/07/07,2021/07/08,2021/07/09,2021/07/10,2021/07/11,2021/07/12,2021/07/13,2021/07/14,2021/07/15,2021/07/16,2021/07/17,2021/07/18,2021/07/19,2021/07/20,2021/07/21,2021/07/22,2021/07/23,2021/07/24,2021/07/25,2021/07/26,2021/07/27,2021/07/28,2021/07/29,2021/07/30,2021/07/31,2021/08/01,2021/08/02,2021/08/03,2021/08/04,2021/08/05,2021/08/06,2021/08/07,2021/08/08,2021/08/09,2021/08/10,2021/08/11,2021/08/12,2021/08/13,2021/08/14,2021/08/15,2021/08/16,2021/08/17,2021/08/18,2021/08/19,2021/08/20,2021/08/21,2021/08/22,2021/08/23,2021/08/24,2021/08/25,2021/08/26,2021/08/27,2021/08/28,2021/08/29,2021/08/30,2021/08/31,2021/09/01,2021/09/02,2021/09/03,2021/09/04,2021/09/05,2021/09/06,2021/09/07,2021/09/08,2021/09/09,2021/09/10,2021/09/11,2021/09/12,2021/09/13,2021/09/14,2021/09/15,2021/09/16,2021/09/17,2021/09/18,2021/09/19,2021/09/20,2021/09/21,2021/09/22,2021/09/23,2021/09/24,2021/09/25,2021/09/26,2021/09/27,2021/09/28,2021/09/29,2021/09/30,2021/10/01,2021/10/02,2021/10/03,2021/10/04,2021/10/05,2021/10/06,2021/10/07,2021/10/08,2021/10/09,2021/10/10,2021/10/11,2021/10/12,2021/10/13,2021/10/14,2021/10/15,2021/10/16,2021/10/17,2021/10/18,2021/10/19,2021/10/20,2021/10/21,2021/10/22,2021/10/23,2021/10/24,2021/10/25,2021/10/26,2021/10/27,2021/10/28,2021/10/29,2021/10/30,2021/10/31,2021/11/01,2021/11/02,2021/11/03,2021/11/04,2021/11/05,2021/11/06,2021/11/07,2021/11/08,2021/11/09,2021/11/10,2021/11/11,2021/11/12,2021/11/13,2021/11/14,2021/11/15,2021/11/16,2021/11/17,2021/11/18,2021/11/19,2021/11/20,2021/11/21,2021/11/22,2021/11/23,2021/11/24,2021/11/25,2021/11/26,2021/11/27,2021/11/28,2021/11/29,2021/11/30,2021/12/01,2021/12/02,2021/12/03,2021/12/04,2021/12/05,2021/12/06,2021/12/07,2021/12/08,2021/12/09,2021/12/10,2021/12/11,2021/12/12,2021/12/13,2021/12/14,2021/12/15,2021/12/16,2021/12/17,2021/12/18,2021/12/19,2021/12/20,2021/12/21,2021/12/22,2021/12/23,2021/12/24,2021/12/25,2021/12/26,2021/12/27,2021/12/28,2021/12/29,2021/12/30,2021/12/31,NA
13,3,1210.94,1474.05,1210.94,925.64,1217.28,1080.97,1141.2,1210.94,1252.15,1210.94,1023.91,1217.28,1080.97,1141.2,1210.94,1252.15,1210.94,925.64,1217.28,1080.97,1255.32,1210.94,1252.15,1210.94,925.64,995.38,922.47,1255.32,1052.44,1252.15,1052.44,767.14,995.38,922.47,1255.32,1058.78,1350.42,1058.78,767.14,995.38,922.47,1255.32,938.32,1350.42,938.32,767.14,1039.76,1080.97,1527.94,1127.252,1508.92,1103.16,1039.76,1039.76,1080.97,1638.256,1096.82,1508.92,1096.82,1138.03,1039.76,1080.97,1420.16,1210.94,1410.65,1096.82,1039.76,1039.76,1087.31,1534.28,1217.28,1410.65,1103.16,1039.76,1153.88,1087.31,1312.38,1210.94,1410.65,1103.16,925.64,925.64,868.58,1198.26,1103.16,1410.65,982.7,811.52,925.64,989.04,1084.14,982.7,1198.26,989.04,811.52,925.64,874.92,1084.14,989.04,1198.26,989.04,811.52,925.64,868.58,1084.14,989.04,1198.26,982.7,811.52,925.64,1090.48,1084.14,1204.6,821.03,1204.6,874.92,450.14,518.612,608.64,602.3,722.76,1204.6,1096.82,830.54,931.98,989.04,1052.44,1103.16,1115.84,1096.82,672.04,1153.88,830.54,1274.34,944.66,1115.84,1096.82,672.04,1153.88,830.54,1274.34,944.66,1115.84,1096.82,672.04,1153.88,830.54,1274.34,944.66,1274.34,1255.32,1046.1,1312.38,3959.964,3949.82,2941.76,3418.528,2802.28,2440.9,3531.38,3512.36,3981.52,3261.93,3328.5,2802.28,2662.8,3753.28,3512.36,4361.92,3420.43,3708.9,3024.18,2884.7,4070.914,3734.26,4361.92,3705.73,3937.14,3024.18,3112.94,3975.18,3734.26,4361.92,3563.08,4718.43
13,5,1540.62,765.872,1564.712,1448.69,1109.5,1330.132,836.88,1540.62,765.872,1366.472,1250.45,1109.5,1330.132,638.64,1540.62,765.872,1594.712,1250.45,1109.5,1330.132,606.94,1585,765.872,1366.472,1250.45,1109.5,1330.132,638.64,1540.62,765.872,1273.274,1250.45,1268,1330.132,638.64,1498.776,924.372,1366.472,1110.97,1268,1330.132,638.64,1359.296,924.372,1114.572,952.47,1046.1,1330.132,638.64,1540.62,924.372,1366.472,1250.45,1268,1330.132,638.64,1540.62,924.372,1366.472,1313.85,1268,1330.132,638.64,1431.14,924.372,1366.472,1204.37,1268,1487.364,638.64,1540.62,1017.57,1366.472,1313.85,1268,1487.364,638.64,1540.62,924.372,1366.472,1313.85,1268,1487.364,638.64,1540.62,924.372,1366.472,1313.85,1268,1487.364,638.64,1540.62,924.372,1366.472,1313.85,1268,1487.364,638.64,1540.62,924.372,1366.472,1313.85,1268,1487.364,638.64,1534.28,924.372,1366.472,1313.85,1268,1487.364,638.64,1540.62,924.372,1366.472,1313.85,1268,1487.364,638.64,1540.62,924.372,1366.472,1210.71,1174.802,1079.702,795.872,1447.422,924.372,1273.274,1477.422,1174.802,1079.702,795.872,1447.422,924.372,1273.274,1477.422,1174.802,1079.702,795.872,1447.422,924.372,1273.274,1477.422,1174.802,1079.702,795.872,1447.422,924.372,1273.274,1367.942,1174.802,1079.702,3063.892,4988.312,3005.16,5149.752,3805.672,4164.112,3973.912,3063.892,4988.312,3377.952,5149.752,3805.672,4164.112,3973.912,3063.892,4988.312,3005.16,5149.752,3367.752,4164.112,3973.912,3063.892,4988.312,3377.952,4832.752,4262.152,4164.112,3973.912,3063.892,4430.392,2561.36,30
13,6,212.39,196.54,212.39,98.27,212.39,196.54,212.39,212.39,196.54,212.39,98.27,212.39,196.54,212.39,342.36,196.54,212.39,98.27,212.39,196.54,212.39,342.36,196.54,212.39,98.27,212.39,196.54,212.39,212.39,196.54,212.39,98.27,212.39,196.54,212.39,212.39,196.54,212.39,98.27,212.39,196.54,212.39,212.39,196.54,212.39,98.27,212.39,196.54,212.39,212.39,196.54,212.39,98.27,212.39,196.54,212.39,212.39,196.54,212.39,98.27,212.39,196.54,326.51,212.39,196.54,301.15,98.27,212.39,285.3,212.39,212.39,196.54,301.15,98.27,212.39,285.3,212.39,212.39,196.54,301.15,98.27,212.39,196.54,212.39,212.39,196.54,212.39,98.27,212.39,196.54,212.39,212.39,196.54,310.66,196.54,212.39,196.54,212.39,310.66,196.54,310.66,196.54,212.39,196.54,212.39,310.66,196.54,310.66,196.54,212.39,196.54,212.39,310.66,196.54,310.66,196.54,212.39,196.54,212.39,310.66,196.54,310.66,196.54,212.39,196.54,212.39,310.66,196.54,310.66,196.54,212.39,196.54,212.39,310.66,196.54,310.66,196.54,212.39,196.54,212.39,310.66,196.54,310.66,196.54,212.39,196.54,212.39,310.66,196.54,310.66,218.096,223.168,218.096,674.576,1235.032,436.192,778.552,436.192,446.336,436.192,560.456,1235.032,436.192,778.552,436.192,446.336,436.192,560.456,1235.032,545.24,887.6,887.6,664.432,545.24,778.552,1344.08,545.24,887.6,887.6,664.432,545.24,778.552,1344.08,545.24,0
13,7,228.24,608.64,228.24,450.14,158.5,450.14,608.64,228.24,608.64,228.24,450.14,221.9,450.14,608.64,228.24,608.64,228.24,450.14,158.5,228.24,608.64,228.24,608.64,228.24,478.67,158.5,228.24,608.64,228.24,608.64,228.24,386.74,250.43,228.24,478.67,228.24,608.64,228.24,386.74,250.43,228.24,700.57,228.24,700.57,228.24,450.14,250.43,228.24,700.57,228.24,700.57,228.24,478.67,158.5,450.14,450.14,228.24,700.57,228.24,478.67,250.43,450.14,478.67,228.24,608.64,228.24,386.74,158.5,450.14,608.64,228.24,608.64,228.24,386.74,158.5,450.14,608.64,228.24,608.64,228.24,386.74,158.5,228.24,386.74,228.24,700.57,228.24,386.74,158.5,450.14,608.64,228.24,608.64,228.24,386.74,158.5,450.14,608.64,228.24,608.64,228.24,386.74,158.5,450.14,608.64,228.24,608.64,228.24,386.74,158.5,450.14,608.64,228.24,608.64,228.24,386.74,158.5,450.14,608.64,228.24,608.64,228.24,386.74,158.5,450.14,608.64,228.24,608.64,228.24,386.74,158.5,450.14,608.64,228.24,608.64,228.24,386.74,315.732,608.64,450.14,228.24,608.64,450.14,608.64,157.232,608.64,450.14,228.24,608.64,450.14,608.64,157.232,608.64,900.28,684.72,1375.78,1128.52,1819.58,500.86,1445.52,900.28,684.72,1375.78,1128.52,1692.78,314.464,1445.52,900.28,684.72,1375.78,1128.52,1819.58,314.464,1445.52,900.28,684.72,1375.78,1128.52,1819.58,314.464,1445.52,900.28,684.72,1375.78,0
13,9,88.76,88.76,88.76,88.76,88.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.76,88.76,88.76,88.76,88.76,88.76,88.76,88.76,88.76,88.76,88.76,88.76,88.76,88.76,88.76,88.76,88.76,88.76,88.76,88.76,88.76,88.76,88.76,88.76,88.76,88.76,88.76,88.76,88.76,88.76,88.76,88.76,88.76,88.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.76,88.76,88.76,88.76,88.76,88.76,88.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.23,88.76,88.76,88.76,88.76,88.76,88.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.76,88.76,88.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.23,0,0,0,0,0,0,0,0,0,0,0,0,0
13,10,916.13,836.88,893.94,1065.12,1087.31,852.73,836.88,916.13,836.88,893.94,1065.12,1093.65,852.73,836.88,916.13,836.88,802.01,1065.12,1087.31,852.73,836.88,916.13,836.88,893.94,1065.12,1087.31,852.73,836.88,916.13,836.88,893.94,1065.12,1087.31,852.73,836.88,916.13,836.88,893.94,1065.12,1087.31,852.73,836.88,916.13,836.88,893.94,1065.12,1087.31,852.73,836.88,916.13,836.88,893.94,1065.12,1087.31,852.73,836.88,916.13,836.88,893.94,1065.12,1087.31,852.73,836.88,1008.06,836.88,893.94,1065.12,1087.31,852.73,836.88,1008.06,836.88,893.94,1065.12,1087.31,966.85,836.88,1008.06,836.88,893.94,1065.12,1087.31,966.85,836.88,1008.06,836.88,893.94,1065.12,1201.43,966.85,836.88,1014.4,1042.296,893.94,1065.12,1087.31,966.85,836.88,1008.06,836.88,893.94,1065.12,1087.31,966.85,836.88,1122.18,836.88,893.94,1065.12,995.38,966.85,836.88,1122.18,836.88,893.94,1065.12,995.38,966.85,836.88,1122.18,836.88,802.01,1065.12,836.88,1125.35,836.88,1138.03,944.66,751.29,1172.9,944.66,1233.13,944.66,1138.03,944.66,909.79,1172.9,1103.16,1233.13,944.66,1138.03,1077.8,928.81,1210.94,1141.2,1271.17,982.7,1157.05,1096.82,928.81,1210.94,1933.7,2222.17,5648.94,6710.89,7747.48,5189.29,5917.756,5376.32,5893.03,5414.36,6397.06,6935.326,5118.282,6031.876,5223.526,5593.782,4836.786,5657.182,6707.086,4852.002,5882.886,5223.526,5581.102,4836.786,6158.042,6707.086,4924.278,5882.886,5223.526,5593.782,4909.062,6158.042,6707.086,1087.31
13,11,443.8,443.8,221.9,443.8,665.7,665.7,221.9,443.8,443.8,221.9,443.8,665.7,665.7,221.9,443.8,443.8,221.9,443.8,665.7,665.7,221.9,443.8,443.8,221.9,443.8,665.7,665.7,221.9,443.8,443.8,221.9,443.8,665.7,665.7,221.9,443.8,443.8,221.9,443.8,665.7,665.7,221.9,443.8,443.8,221.9,443.8,665.7,665.7,221.9,443.8,443.8,221.9,443.8,665.7,665.7,221.9,443.8,443.8,221.9,443.8,665.7,665.7,221.9,443.8,443.8,221.9,443.8,665.7,665.7,221.9,443.8,443.8,221.9,443.8,665.7,665.7,221.9,443.8,443.8,221.9,443.8,665.7,665.7,221.9,443.8,443.8,221.9,443.8,665.7,665.7,221.9,443.8,443.8,221.9,443.8,665.7,665.7,221.9,443.8,443.8,221.9,443.8,665.7,665.7,221.9,443.8,443.8,221.9,443.8,665.7,665.7,221.9,443.8,443.8,221.9,443.8,665.7,665.7,221.9,443.8,443.8,221.9,443.8,665.7,665.7,221.9,443.8,443.8,221.9,443.8,665.7,665.7,221.9,443.8,443.8,221.9,443.8,665.7,665.7,221.9,443.8,443.8,221.9,443.8,665.7,665.7,221.9,443.8,443.8,221.9,443.8,665.7,665.7,1775.2,3106.6,2662.8,887.6,3106.6,3994.2,3994.2,1775.2,3106.6,2662.8,887.6,3106.6,3994.2,3994.2,1775.2,3106.6,2662.8,887.6,3106.6,3994.2,3994.2,1775.2,3106.6,2662.8,887.6,3106.6,3994.2,3994.2,1775.2,3106.6,2662.8,0
13,12,1115.84,1207.136,1016.936,1270.536,1016.936,1131.056,1016.936,1115.84,1207.136,1016.936,1270.536,1016.936,1131.056,1016.936,1115.84,1207.136,1016.936,1270.536,1016.936,1131.056,1016.936,1219.816,1207.136,1016.936,1270.536,1016.936,1016.936,1016.936,1219.816,1207.136,1016.936,1483.56,1131.056,1016.936,1270.536,1156.416,1321.256,1016.936,1559.64,1131.056,1016.936,1270.536,1156.416,1321.256,1016.936,1559.64,1131.056,1016.936,1270.536,1156.416,1321.256,1016.936,1559.64,1131.056,1016.936,1270.536,1156.416,1321.256,1016.936,1559.64,1131.056,1016.936,1270.536,1156.416,1321.256,1016.936,1546.96,1131.056,1016.936,1270.536,1156.416,1321.256,1016.936,1559.64,1131.056,1016.936,1270.536,1156.416,1420.16,1016.936,1559.64,1131.056,1016.936,1369.44,1156.416,1460.736,1016.936,1546.96,1131.056,1156.416,1270.536,1156.416,1460.736,1131.056,1559.64,1131.056,1156.416,1270.536,1156.416,1460.736,1131.056,1559.64,1131.056,1156.416,1270.536,1156.416,1460.736,1131.056,1559.64,1131.056,1156.416,1365.636,1156.416,1460.736,1131.056,1559.64,1131.056,1156.416,1270.536,1156.416,1460.736,1131.056,1559.64,1131.056,1156.416,1393.532,1279.412,1583.732,1131.056,1546.96,1131.056,1156.416,1393.532,1156.416,1460.736,1131.056,1559.64,1131.056,1156.416,1270.536,1156.416,1460.736,1131.056,1432.84,1131.056,1156.416,1270.536,1156.416,1460.736,1131.056,1546.96,1016.936,1156.416,2623.492,2297.616,2953.172,2246.896,3052.076,2132.776,2297.616,2623.492,2411.736,2953.172,2246.896,3052.076,2132.776,2297.616,2623.492,2411.736,2953.172,2246.896,2902.452,2132.776,2297.616,2500.496,2411.736,2830.176,2132.776,2779.456,2132.776,2174.62,2500.496,2288.74,2830.176,60
13,14,699.302,1035.322,1415.088,952.902,838.782,911.692,1066.388,699.302,1035.322,1415.088,952.902,838.782,911.692,1066.388,699.302,1139.298,1415.088,952.902,937.052,911.692,1262.928,797.572,1133.592,1513.358,1051.172,937.052,911.692,1262.928,797.572,1133.592,1513.358,1051.172,937.052,911.692,1262.928,797.572,1133.592,1513.358,1051.172,937.052,911.692,1262.928,886.332,1133.592,1513.358,1139.932,937.052,911.692,1262.928,886.332,1133.592,1513.358,1139.932,1025.812,911.692,1262.928,886.332,1133.592,1513.358,1139.932,937.052,911.692,1262.928,886.332,1247.712,1513.358,1254.052,937.052,911.692,1262.928,797.572,1247.712,1513.358,1254.052,1025.812,911.692,1262.928,886.332,1247.712,1513.358,1254.052,937.052,911.692,1262.928,797.572,1247.712,1735.258,1254.052,937.052,911.692,1262.928,886.332,1247.712,1513.358,1254.052,937.052,911.692,1262.928,797.572,1361.832,1301.602,1165.292,1025.812,1025.812,1262.928,797.572,1139.932,1301.602,1165.292,937.052,1025.812,1262.928,886.332,1139.932,1301.602,1254.052,1025.812,1025.812,1262.928,886.332,1139.932,1051.172,1504.482,1247.712,1247.712,1317.452,1330.132,1279.412,1513.992,1726.382,1247.712,1247.712,1317.452,1365.002,1279.412,1355.492,1726.382,1247.712,1498.142,1158.952,1358.662,1529.842,1720.042,1726.382,1247.712,1519.698,1589.438,1636.988,1808.168,1900.098,1747.938,1269.268,1405.578,5252.69,3984.69,4859.61,5297.07,4897.65,4374.6,3952.99,5252.69,4514.08,5281.854,5801.734,5174.074,4600.304,5291.364,5576.664,5818.218,5947.554,5900.004,6847.834,5401.68,5922.194,5854.99,6036.314,6317.81,6308.3,7044.374,5401.68,5922.194,5854.99,5818.218,6296.254,30
13,15,218.096,95.1,95.1,218.096,95.1,95.1,95.1,218.096,95.1,95.1,218.096,95.1,95.1,95.1,95.1,95.1,95.1,218.096,95.1,95.1,317,95.1,95.1,209.22,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,323.34,209.22,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,323.34,95.1,95.1,0,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,0,95.1,95.1,95.1,95.1,95.1,304.32,467.892,341.092,218.096,341.092,218.096,304.32,95.1,218.096,95.1,95.1,95.1,95.1,95.1,95.1,218.096,95.1,95.1,95.1,95.1,95.1,95.1,218.096,95.1,95.1,95.1,323.34,95.1,95.1,218.096,95.1,95.1,95.1,95.1,95.1,95.1,218.096,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,323.34,95.1,95.1,95.1,95.1,95.1,95.1,95.1,218.096,95.1,95.1,95.1,95.1,95.1,95.1,218.096,95.1,95.1,95.1,95.1,95.1,95.1,218.096,218.096,95.1,95.1,95.1,95.1,95.1,218.096,95.1,95.1,190.2,532.56,190.2,532.56,313.196,190.2,532.56,190.2,532.56,190.2,532.56,313.196,190.2,532.56,190.2,532.56,190.2,532.56,313.196,190.2,532.56,190.2,655.556,190.2,532.56,313.196,190.2,532.56,190.2,532.56,190.2,0
14,2,0,380.4,661.262,559.822,348.7,200.978,895.842,0,637.17,344.262,401.322,348.7,114.12,1037.224,0,642.876,987.138,559.822,348.7,114.12,1169.096,0,380.4,434.29,559.822,348.7,114.12,1056.244,0,637.17,661.262,401.322,320.17,114.12,617.516,344.896,380.4,212.39,559.822,221.9,114.12,791.866,344.896,538.9,760.166,651.752,320.17,114.12,890.136,344.896,538.9,212.39,499.592,221.9,114.12,617.516,344.896,538.9,656.19,401.322,320.17,114.12,793.768,344.896,547.776,212.39,623.222,0,114.12,721.492,344.896,547.776,325.876,361.38,237.75,114.12,860.972,221.9,443.8,0,503.396,221.9,114.12,670.772,221.9,547.776,250.43,503.396,0,114.12,566.796,344.896,725.296,250.43,686.622,0,114.12,670.772,221.9,829.272,0,503.396,196.54,256.77,670.772,221.9,765.872,0,439.996,221.9,0,439.996,221.9,503.396,250.43,439.996,0,114.12,439.996,221.9,503.396,250.43,864.142,0,0,685.988,344.896,573.77,325.876,760.166,250.43,0,661.896,344.896,573.77,0,538.266,320.17,0,439.996,344.896,637.17,250.43,538.266,0,114.12,503.396,344.896,637.17,250.43,908.522,256.77,114.12,1359.296,344.896,1619.87,114.12,1619.87,982.7,0,978.896,221.9,1619.87,114.12,1486.096,1109.5,122.996,1010.596,344.896,1268,737.976,1486.096,732.27,114.12,1010.596,344.896,1521.6,500.86,1634.452,887.6,0,1169.096,221.9,1109.5,18688.62
14,3,190.2,0,0,0,0,0,325.876,221.9,0,0,0,0,0,325.876,190.2,0,0,0,0,0,325.876,190.2,0,0,0,0,0,325.876,190.2,0,0,0,0,0,325.876,221.9,0,0,0,0,0,325.876,190.2,0,0,0,0,0,325.876,221.9,0,0,0,0,0,325.876,190.2,0,0,0,0,0,325.876,190.2,0,0,0,0,0,325.876,190.2,0,0,0,0,0,325.876,221.9,0,0,0,0,0,651.752,221.9,0,0,0,0,0,325.876,215.56,0,0,0,0,0,325.876,221.9,221.9,0,0,0,0,325.876,215.56,157.232,0,0,0,0,325.876,215.56,0,0,0,0,0,325.876,221.9,0,0,0,0,0,158.5,215.56,0,0,0,0,0,158.5,221.9,221.9,0,0,0,0,158.5,221.9,158.5,0,0,0,0,158.5,221.9,221.9,0,0,0,0,158.5,1109.5,221.9,0,0,0,0,158.5,1109.5,158.5,0,0,0,0,158.5,221.9,221.9,0,0,0,0,158.5,1331.4,221.9,0,0,0,0,221.9,1475.952,221.9,6296.254
14,4,978.896,88.76,88.76,88.76,858.436,88.76,414.636,310.66,88.76,88.76,88.76,1066.388,88.76,740.512,636.536,88.76,88.76,88.76,858.436,88.76,414.636,532.56,414.636,88.76,88.76,962.412,88.76,414.636,636.536,88.76,88.76,0,769.676,0,325.876,547.776,0,0,0,873.652,0,325.876,612.444,0,0,0,977.628,0,325.876,547.776,0,0,0,769.676,0,325.876,651.752,0,0,0,977.628,0,325.876,651.752,0,0,0,977.628,0,325.876,873.652,0,0,0,873.652,221.9,769.676,443.8,0,0,0,873.652,665.7,873.652,547.776,0,0,0,873.652,651.752,991.576,1095.552,570.6,570.6,570.6,570.6,570.6,570.6,570.6,570.6,342.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.668,114.12,0,122.996,114.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9,0,0,0,0,0,0,0,0,1001.72,684.72,684.72,684.72,684.72,1477.22,684.72,1066.388,1160.22,684.72,684.72,749.388,1477.22,684.72,1066.388,684.72,684.72,684.72,749.388,1794.22,684.72,1066.388,684.72,684.72,684.72,684.72,1952.72,684.72,1001.72,684.72,684.72,11150.36
14,5,1615,1446.356,1437.48,1393.1,845.324,1497.076,2207.156,1822.952,1550.332,1437.48,1393.1,845.324,1393.1,1490.736,1720.244,1447.624,1394.368,1394.368,845.324,1393.1,1594.712,1615,1224.456,1333.504,1393.1,845.324,1394.368,1594.712,1940.876,1447.624,1437.48,1393.1,845.324,1654.308,1498.344,1720.244,1236.502,1594.712,1068.492,845.324,1655.576,1290.392,1511.024,1224.456,1490.736,1289.124,845.324,1654.308,1497.076,1718.976,1224.456,1594.712,1497.076,1067.224,1654.308,1718.976,1615,1224.456,1594.712,1497.076,1067.224,1654.308,1497.076,1615,1225.724,1659.38,1615,845.324,1718.976,1497.076,1446.99,1225.724,1659.38,1720.244,845.324,1718.976,1615,1654.942,1551.6,1659.38,1720.244,845.324,1718.976,1497.076,1457.768,1551.6,1881.28,1615,845.324,1718.976,1497.076,1550.966,1237.77,1345.55,1301.17,753.394,1079.27,753.394,1503.416,1236.502,1345.55,1133.794,753.394,1079.27,753.394,1607.392,1069.126,1345.55,1133.794,753.394,1079.27,753.394,1503.416,1069.126,1345.55,1133.794,753.394,1079.27,753.394,1473.416,1069.126,1070.394,1398.806,1069.126,911.894,1291.026,1400.074,1335.406,1178.174,1398.806,1069.126,911.894,1398.806,1400.074,1398.806,1178.174,1398.806,1069.126,911.894,1176.906,1400.074,1069.126,1070.394,1132.526,1227.626,911.894,1291.026,1133.794,1291.026,1070.394,1291.026,1226.992,911.894,4080.8,3235.044,3706.74,3165.304,4336.936,3104.44,3421.44,4336.936,3706.74,4178.436,3421.44,4463.736,3360.576,3421.44,4616.53,3776.48,4049.1,3205.88,4336.936,3360.576,3421.44,4248.176,3488.644,3960.34,3332.68,3992.04,3487.376,3205.88,4315.38,3685.184,4027.544,6168.388
14,7,674.576,763.97,542.07,896.476,320.17,542.07,867.946,867.946,763.97,542.07,867.946,320.17,570.6,867.946,896.476,763.97,542.07,896.476,320.17,348.7,867.946,896.476,763.97,542.07,896.476,320.17,348.7,542.07,896.476,542.07,542.07,646.046,320.17,320.17,570.6,763.97,542.07,542.07,547.776,221.9,221.9,472.33,769.676,472.33,443.8,547.776,221.9,221.9,472.33,665.7,443.8,472.33,547.776,221.9,221.9,547.776,769.676,472.33,443.8,547.776,221.9,221.9,547.776,943.392,646.046,943.392,721.492,395.616,395.616,721.492,839.416,443.8,665.7,547.776,221.9,221.9,547.776,769.676,443.8,665.7,221.9,221.9,221.9,547.776,793.768,443.8,665.7,547.776,221.9,221.9,547.776,665.7,443.8,443.8,221.9,221.9,221.9,221.9,769.676,472.33,443.8,221.9,221.9,221.9,221.9,665.7,472.33,443.8,547.776,221.9,221.9,221.9,665.7,472.33,443.8,547.776,221.9,221.9,221.9,602.3,443.8,443.8,221.9,443.8,665.7,538.9,665.7,665.7,665.7,665.7,665.7,665.7,665.7,665.7,665.7,665.7,665.7,665.7,665.7,601.032,665.7,665.7,665.7,665.7,665.7,665.7,665.7,665.7,665.7,665.7,665.7,665.7,665.7,2219,2219,2276.06,2219,2219,2219,2219,2219,2219,2276.06,2267.184,2267.184,2219,2089.664,2089.664,2176.522,2089.664,2089.664,2219,2219,2219,2089.664,2179.058,2179.058,2219,2219,2305.858,2219,2089.664,2305.858,2219,6455.388
14,9,177.52,177.52,177.52,177.52,88.76,0,0,0,0,88.76,0,0,0,0,0,0,88.76,0,0,0,0,0,0,88.76,0,0,0,0,0,0,88.76,0,0,0,0,0,0,60.23,0,0,0,0,0,0,60.23,0,0,0,0,0,0,60.23,0,0,0,0,0,0,60.23,0,0,0,0,0,0,282.13,0,0,0,0,0,0,282.13,0,0,0,0,0,0,282.13,60.23,0,0,0,0,0,282.13,0,0,60.23,0,0,0,60.23,0,0,0,0,0,0,60.23,0,0,0,0,0,0,60.23,0,0,0,0,0,0,60.23,0,0,0,0,0,0,60.23,60.23,0,0,0,0,0,60.23,0,0,0,0,0,0,88.76,0,0,0,0,0,0,114.12,0,0,0,0,0,0,114.12,0,0,0,88.76,177.52,0,114.12,0,0,0,0,88.76,0,177.52,0,0,114.12,0,88.76,60.23,88.76,0,114.12,88.76,0,202.88,0,114.12,0,0,88.76,0,88.76,0,0
14,13,699.302,1035.322,1164.658,1203.332,838.782,911.692,1066.388,699.302,1035.322,838.782,1203.332,838.782,911.692,1066.388,699.302,1139.298,1164.658,1203.332,937.052,911.692,1262.928,797.572,1133.592,1262.928,1301.602,937.052,911.692,1262.928,797.572,1133.592,1262.928,1301.602,937.052,911.692,1262.928,797.572,1133.592,1262.928,1301.602,937.052,911.692,1262.928,886.332,1133.592,1262.928,1390.362,937.052,911.692,1262.928,886.332,1133.592,1262.928,1390.362,1025.812,911.692,1262.928,886.332,1133.592,1262.928,1390.362,937.052,911.692,1262.928,886.332,1247.712,1262.928,1504.482,937.052,911.692,1262.928,797.572,1247.712,1262.928,1504.482,1025.812,911.692,1262.928,886.332,1247.712,1262.928,1504.482,937.052,911.692,1262.928,797.572,1247.712,1262.928,1504.482,937.052,911.692,1262.928,886.332,1247.712,937.052,1504.482,937.052,911.692,1262.928,797.572,1361.832,1051.172,1415.722,1025.812,1025.812,1262.928,797.572,1139.932,1051.172,1415.722,937.052,1025.812,937.052,886.332,1139.932,1051.172,1504.482,1025.812,1025.812,937.052,886.332,1139.932,1051.172,1504.482,1247.712,1247.712,1317.452,1108.232,1279.412,1513.992,1726.382,1247.712,1247.712,1158.952,1108.232,1279.412,1355.492,1726.382,1247.712,1247.712,1158.952,1358.662,1529.842,1720.042,1726.382,1247.712,1519.698,1589.438,1380.218,1551.398,1900.098,1497.508,1269.268,1405.578,4574.31,3861.06,4358.75,4840.59,5373.15,4063.94,4174.89,4574.31,4647.22,4682.724,5345.254,5649.574,4289.644,5291.364,4898.284,5729.458,5126.524,5443.524,7031.694,4923.01,5922.194,5176.61,6036.314,5595.05,5851.82,7129.964,4923.01,5922.194,5176.61,5818.218,5475.224,443.8
